"0.0"	"0.0625"	"0.02577319587628866"	"0.05128205128205128"	"0.04047619047619047"	"0.022388059701492536"	"0.020833333333333332"	"0.10227272727272728"	"0.05434782608695652"	"0.04878048780487805"	"0.012177230046948356"	"0.03278688524590164"	"0.01282051282051282"	"0.03278867102396514"	"0.08974358974358974"	"0.038461538461538464"	"0.028846153846153848"	"0.01282051282051282"	"0.038461538461538464"	"0.038461538461538464"	"0.02555079559363525"	"0.04126602564102564"	"0.06438953488372093"	"0.04945054945054945"
"0.0625"	"0.0"	"0.010309278350515464"	"0.0125"	"0.023809523809523808"	"0.014925373134328358"	"0.006944444444444444"	"0.056818181818181816"	"0.043478260869565216"	"0.012195121951219513"	"0.003472222222222222"	"0.02459016393442623"	"0.0625"	"0.023529411764705882"	"0.0375"	"0.05"	"0.019230769230769232"	"0.0"	"0.0125"	"0.0"	"0.013157894736842105"	"0.05"	"0.023255813953488372"	"0.01098901098901099"
"0.02577319587628866"	"0.010309278350515464"	"0.0"	"0.005154639175257732"	"0.005154639175257732"	"0.03608247422680412"	"0.030927835051546393"	"0.02993532688736633"	"0.018569507587884997"	"0.018569507587884997"	"0.04870892018779342"	"0.020618556701030927"	"0.0"	"0.05465198181468912"	"0.015463917525773196"	"0.020618556701030927"	"0.005154639175257732"	"0.0"	"0.005154639175257732"	"0.005154639175257732"	"0.04229365435102772"	"0.0"	"0.03198437600051226"	"0.05154639175257732"
"0.05128205128205128"	"0.0125"	"0.005154639175257732"	"0.0"	"0.0"	"0.022388059701492536"	"0.013888888888888888"	"0.045454545454545456"	"0.043478260869565216"	"0.08536585365853659"	"0.006944444444444444"	"0.00819672131147541"	"0.09615384615384616"	"0.029411764705882353"	"0.03125"	"0.017857142857142856"	"0.0"	"0.06"	"0.06"	"0.03225806451612903"	"0.03289473684210526"	"0.0"	"0.023255813953488372"	"0.027472527472527472"
"0.04047619047619047"	"0.023809523809523808"	"0.005154639175257732"	"0.0"	"0.0"	"0.0"	"0.013888888888888888"	"0.056818181818181816"	"0.03260869565217391"	"0.047619047619047616"	"0.006944444444444444"	"0.03500683060109289"	"0.023809523809523808"	"0.029411764705882353"	"0.047619047619047616"	"0.047619047619047616"	"0.038461538461538464"	"0.0"	"0.0"	"0.047619047619047616"	"0.006578947368421052"	"0.023809523809523808"	"0.06438953488372093"	"0.016483516483516484"
"0.022388059701492536"	"0.014925373134328358"	"0.03608247422680412"	"0.022388059701492536"	"0.0"	"0.0"	"0.07504480286738352"	"0.007462686567164179"	"0.04477611940298507"	"0.0"	"0.024403364632237873"	"0.007462686567164179"	"0.022388059701492536"	"0.047058823529411764"	"0.05970149253731343"	"0.014925373134328358"	"0.0426897769218424"	"0.014925373134328358"	"0.014925373134328358"	"0.05403092066548976"	"0.03289473684210526"	"0.05223880597014925"	"0.0391055475311614"	"0.04562999724290047"
"0.020833333333333332"	"0.006944444444444444"	"0.030927835051546393"	"0.013888888888888888"	"0.013888888888888888"	"0.07504480286738352"	"0.0"	"0.04009856630824373"	"0.027777777777777776"	"0.013888888888888888"	"0.03301056338028169"	"0.05555555555555555"	"0.013888888888888888"	"0.03529411764705882"	"0.027777777777777776"	"0.020833333333333332"	"0.013888888888888888"	"0.006944444444444444"	"0.006944444444444444"	"0.027777777777777776"	"0.046052631578947366"	"0.013888888888888888"	"0.019265232974910396"	"0.027472527472527472"
"0.10227272727272728"	"0.056818181818181816"	"0.02993532688736633"	"0.045454545454545456"	"0.056818181818181816"	"0.007462686567164179"	"0.04009856630824373"	"0.0"	"0.07608695652173914"	"0.125"	"0.013937793427230047"	"0.047643442622950824"	"0.06818181818181818"	"0.03867102396514161"	"0.056818181818181816"	"0.06818181818181818"	"0.028846153846153848"	"0.022727272727272728"	"0.045454545454545456"	"0.03409090909090909"	"0.03289473684210526"	"0.06818181818181818"	"0.09318181818181817"	"0.054091179091179095"
"0.05434782608695652"	"0.043478260869565216"	"0.018569507587884997"	"0.043478260869565216"	"0.03260869565217391"	"0.04477611940298507"	"0.027777777777777776"	"0.07608695652173914"	"0.0"	"0.010869565217391304"	"0.017410015649452267"	"0.01639344262295082"	"0.03260869565217391"	"0.023529411764705882"	"0.07608695652173914"	"0.0551061678463094"	"0.04807692307692308"	"0.0"	"0.021739130434782608"	"0.043478260869565216"	"0.039473684210526314"	"0.010869565217391304"	"0.07608695652173914"	"0.016483516483516484"
"0.04878048780487805"	"0.012195121951219513"	"0.018569507587884997"	"0.08536585365853659"	"0.047619047619047616"	"0.0"	"0.013888888888888888"	"0.125"	"0.010869565217391304"	"0.0"	"0.012177230046948356"	"0.043203551912568305"	"0.012195121951219513"	"0.037037037037037035"	"0.024390243902439025"	"0.024390243902439025"	"0.028846153846153848"	"0.036585365853658534"	"0.04878048780487805"	"0.036585365853658534"	"0.0321297429620563"	"0.012195121951219513"	"0.02950581395348837"	"0.02197802197802198"
